## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
35,1,253682042670214,0.069966,-9.76654,-1.91181,0,0,0
35,0,253682042670214,0.069966,-9.76654,-1.91181,0,0,0
16,1,253682042670214,7.60E-05,-0.0095,0.000152,0,0,0
16,0,253682042670214,7.60E-05,-0.0095,0.000152,0,0,0
35,1,253682051789606,0.080132,-9.76893,-1.89805,0,0,0
35,0,253682051789606,0.080132,-9.76893,-1.89805,0,0,0
16,1,253682051789606,0.00038,-0.009272,-0.000836,0,0,0
16,0,253682051789606,0.00038,-0.009272,-0.000836,0,0,0
35,1,253682060907896,0.069368,-9.75816,-1.90583,0,0,0
35,0,253682060907896,0.069368,-9.75816,-1.90583,0,0,0
16,0,253682060907896,-0.002204,-0.010944,-0.002128,0,0,0
16,1,253682060907896,-0.002204,-0.010944,-0.002128,0,0,0
35,1,253682070025153,0.078936,-9.76056,-1.91181,0,0,0
35,0,253682070025153,0.078936,-9.76056,-1.91181,0,0,0
16,0,253682070025153,-0.001596,-0.009956,-0.00152,0,0,0
16,1,253682070025153,-0.001596,-0.009956,-0.00152,0,0,0
35,1,253682079141442,0.085514,-9.76893,-1.88968,0,0,0
35,0,253682079141442,0.085514,-9.76893,-1.88968,0,0,0
16,0,253682079141442,-0.000912,-0.011096,-0.001824,0,0,0
16,1,253682079141442,-0.000912,-0.011096,-0.001824,0,0,0
35,1,253682088256823,0.083122,-9.76713,-1.90882,0,0,0
35,0,253682088256823,0.083122,-9.76713,-1.90882,0,0,0
16,0,253682088256823,-0.001976,-0.010488,-0.000532,0,0,0
16,1,253682088256823,-0.001976,-0.010488,-0.000532,0,0,0
35,1,253682097371353,0.087308,-9.76235,-1.90762,0,0,0
35,0,253682097371353,0.087308,-9.76235,-1.90762,0,0,0
16,0,253682097371353,-0.000228,-0.010108,-0.000836,0,0,0
16,1,253682097371353,-0.000228,-0.010108,-0.000836,0,0,0
35,1,253682106485085,0.084916,-9.75398,-1.90702,0,0,0
35,0,253682106485085,0.084916,-9.75398,-1.90702,0,0,0
16,0,253682106485085,-0.000304,-0.011628,-0.001064,0,0,0
16,1,253682106485085,-0.000304,-0.011628,-0.001064,0,0,0
35,1,253682115598069,0.081328,-9.76295,-1.90583,0,0,0
35,0,253682115598069,0.081328,-9.76295,-1.90583,0,0,0
16,0,253682115598069,0.00038,-0.010868,-0.00076,0,0,0
16,1,253682115598069,0.00038,-0.010868,-0.00076,0,0,0
35,1,253682124709294,0.081328,-9.76594,-1.90523,0,0,0
35,0,253682124709294,0.081328,-9.76594,-1.90523,0,0,0
16,0,253682124709294,7.60E-05,-0.009956,-0.001064,0,0,0
16,1,253682124709294,7.60E-05,-0.009956,-0.001064,0,0,0
35,1,253682133816749,0.081328,-9.75757,-1.90403,0,0,0
16,0,253682133816749,-0.001444,-0.01102,-0.00076,0,0,0
16,1,253682133816749,-0.001444,-0.01102,-0.00076,0,0,0
35,1,253682142920669,0.079534,-9.76235,-1.90642,0,0,0
16,0,253682142920669,-0.000912,-0.009652,-0.000608,0,0,0
35,0,253682142920669,0.079534,-9.76235,-1.90642,0,0,0
16,1,253682142920669,-0.000912,-0.009652,-0.000608,0,0,0
35,1,253682152021276,0.082524,-9.76833,-1.89745,0,0,0
16,0,253682152021276,-0.000228,-0.009804,-0.00152,0,0,0
35,0,253682152021276,0.082524,-9.76833,-1.89745,0,0,0
16,1,253682152021276,-0.000228,-0.009804,-0.00152,0,0,0
35,1,253682161118776,0.078936,-9.7761,-1.90523,0,0,0
16,0,253682161118776,-0.00038,-0.009424,-0.001444,0,0,0
35,0,253682161118776,0.078936,-9.7761,-1.90523,0,0,0
16,1,253682161118776,-0.00038,-0.009424,-0.001444,0,0,0
35,1,253682170213364,0.081328,-9.76295,-1.9124,0,0,0
16,0,253682170213364,-0.000152,-0.010336,-0.001444,0,0,0
35,0,253682170213364,0.081328,-9.76295,-1.9124,0,0,0
16,1,253682170213364,-0.000152,-0.010336,-0.001444,0,0,0
35,1,253682179305222,0.078936,-9.76295,-1.90284,0,0,0
16,0,253682179305222,-0.000684,-0.010488,-0.0019,0,0,0
35,0,253682179305222,0.078936,-9.76295,-1.90284,0,0,0
16,1,253682179305222,-0.000684,-0.010488,-0.0019,0,0,0
35,1,253682188394520,0.081328,-9.76175,-1.90104,0,0,0
16,0,253682188394520,-0.00038,-0.011476,-0.001368,0,0,0
35,0,253682188394520,0.081328,-9.76175,-1.90104,0,0,0
16,1,253682188394520,-0.00038,-0.011476,-0.001368,0,0,0
35,1,253682197481419,0.078936,-9.76594,-1.89865,0,0,0
16,0,253682197481419,-0.00076,-0.009804,-0.00114,0,0,0
35,0,253682197481419,0.078936,-9.76594,-1.89865,0,0,0
16,1,253682197481419,-0.00076,-0.009804,-0.00114,0,0,0
35,1,253682206566068,0.069368,-9.75637,-1.89805,0,0,0
16,0,253682206566068,0.000532,-0.010184,-0.000304,0,0,0
